id,subway_proximity
1428371,200
1428648,400
1428844,600
1430650,700
1431246,200
1433897,500
1434010,600
1436810,400
1437044,800
1438369,600
1438870,100
1439162,600
1440363,else
1442450,300
1442495,500
1444400,700
1444924,300
1445250,200
1445977,800
1446009,500
1446483,800
1448703,300
1449263,900
1449546,200
1452786,else
1453049,300
1455804,400
1456142,300
1456352,500
1457505,1000
1458987,700
1460017,else
1461721,600
1461814,700
1461873,600
1461965,1000
1462341,900
1465446,400
1466081,else
1466534,else
1466552,100
1466688,300
1467106,500
1467238,700
1467392,200
1467618,300
1469895,500
1469955,300
1470069,500
1471244,300
1471952,else
1472002,300
1472009,else
1474752,500
1474980,else
1475084,300
1475427,400
1475631,300
1475661,else
1476238,300
1476484,300
1478315,800
1478946,400
1479113,800
1479283,300
1479349,400
1479731,500
1480002,300
1481907,400
1483688,300
1484031,200
1484310,400
1486099,900
1487222,300
1489426,200
1490223,900
1491991,600
1492286,200
1492856,700
1494527,900
1496319,300
1497024,else
1499635,700
1503618,300
1503670,900
1506985,500
1507845,500
1511216,400
1511303,400
1511534,400
1512006,300
1514939,300
1515026,900
1515611,500
1515659,900
1515692,400
1516120,400
1517917,400
1519957,700
1519994,else
1520806,400
1521318,200
1521335,500
1523556,400
1524017,500
1524302,else
1524562,300
1524711,400
1524895,300
1525602,400
1526741,200
1530386,100
1530660,400
1530919,100
1533652,400
1533807,700
1534212,600
1534782,600
1535607,else
1538077,700
1542279,500
1546518,700
1546678,500
1546945,800
1549413,200
1551044,400
1552242,600
1555919,500
1559435,200
1559912,300
1560339,200
1560408,300
1564553,300
1566326,700
1567225,500
1569396,500
1570204,600
1571455,500
1572815,500
1573068,200
1576883,500
1578103,300
1578721,500
1578776,600
1581579,700
1582540,100
1583111,600
1583335,700
1583653,700
1584060,300
1586454,else
1586576,800
1586641,else
1586773,400
1586935,400
1588221,300
1589248,500
1589715,700
1591811,200
1593444,200
1596314,100
1598012,200
1598033,else
1598328,200
1598785,700
1598863,600
1600917,else
1601955,600
1604488,800
1604489,300
1606312,600
1608220,600
1609672,500
1613110,900
1614817,400
1614869,400
1614964,700
1615764,700
1616540,500
1617443,400
1617488,400
1619695,400
1620225,300
1620248,100
1621235,400
1623431,500
1624665,400
1628156,900
1628564,200
1630572,200
1631845,200
1633313,600
1633420,300
1633924,900
1635088,400
1635672,100
1640995,600
1644133,300
1644146,200
1645181,300
1645196,600
1645667,600
1645772,800
1645915,300
1646432,700
1646838,500
1646910,200
1649957,400
1650470,400
1651595,500
1652236,500
1652996,200
1654551,500
1654561,900
1654713,400
1654738,1000
1654929,900
1655550,600
1655824,300
1655880,300
1656254,900
1656539,300
1656585,500
1656621,else
1657110,200
1658703,300
1664209,200
1664614,600
1664716,300
1665498,else
1668328,500
1669149,400
1669250,400
1670517,600
1672860,400
1672977,800
1673040,600
1673338,400
1677887,200
1678809,else
1682258,600
1682282,400
1682958,else
1683227,500
1683968,600
1684053,900
1687108,500
1688711,300
1688914,200
1690764,300
1691188,else
1691798,400
1692823,300
1693028,200
1693171,400
1693524,700
1695731,600
1696050,400
1696381,500
1697047,500
1698334,800
1699934,400
1700471,500
1701981,200
1702032,400
1702533,200
1702581,600
1702781,800
1703506,600
1703834,400
1704210,400
1704560,300
1704798,300
1706997,400
1707422,900
1707823,700
1708771,200
1712462,else
1712660,300
1713409,600
1716441,400
1716640,400
1717058,100
1717138,800
1717149,400
1717226,600
1721115,200
1725295,500
1727923,600
1728339,400
1728437,300
1728625,800
1728938,500
1729286,900
1730937,200
1731245,900
1731365,300
1731969,300
1732498,500
1733054,600
1733157,800
1734724,600
1735478,700
1735804,600
1736064,else
1738513,1000
1739847,1000
1740311,500
1741622,800
1741745,700
1742471,400
1742610,600
1742654,600
1743116,700
1743379,600
1744216,500
1744941,300
1745358,600
1745430,else
1745658,200
1746726,200
1747405,200
1747833,400
1748189,900
1750248,600
1750527,500
1750679,100
1752112,500
1752206,200
1753671,300
1755484,600
1755844,700
1758391,100
1759154,700
1759462,700
1759526,300
1762513,400
1762852,400
1763209,600
1763333,200
1763736,600
1763956,600
1766846,300
1767037,700
1771965,400
1776732,400
1777007,600
1777197,300
1777674,300
1778294,200
1780748,600
1781052,200
1781697,300
1781786,200
1782079,100
1782437,400
1782667,300
1782872,100
1785141,1000
1785187,500
1785942,400
1786408,100
1787771,400
1788989,400
1789715,500
1791105,200
1793091,400
1793411,400
1794250,100
1796722,300
1797025,400
1798210,500
1798271,else
1798500,else
1801036,700
1801130,400
1802584,800
1802838,700
1803165,200
1803279,300
1805150,500
1805261,300
1806138,200
1806378,400
1806651,500
1807106,500
1807757,200
1808497,700
1808550,700
1809547,500
1810640,300
1811446,200
1812111,500
1813681,200
1813829,200
1814010,400
1814279,500
1815211,600
1815505,800
1817510,200
1817905,200
1818411,300
1818420,1000
1818820,400
1819623,800
1820858,100
1820931,500
1821541,700
1823141,300
1824808,700
1825949,800
1826701,600
1827525,200
1827723,400
1827962,200
1828063,500
1830244,300
1831227,600
1832120,800
1834738,100
1835367,600
1836381,500
1839231,200
1839341,900
1839818,500
1841356,400
1842739,else
1843034,200
1843108,300
1843674,600
1843955,200
1844088,900
1844705,400
1844792,200
1844847,200
1846100,300
1846528,else
1846580,200
1847096,300
1847261,200
1847389,400
1847434,700
1850695,700
1851767,500
1851926,300
1853765,400
1855846,100
1856027,800
1856261,200
1856627,300
1856803,500
1856914,800
1859901,300
1860838,400
1861281,400
1861493,500
1863930,else
1864061,600
1864757,600
1865336,else
1865884,400
1866051,500
1869202,400
1869432,200
1869467,600
1869685,400
1870228,200
1871261,100
1871311,900
1872838,400
1873531,100
1876811,500
1876969,500
1877255,200
1878642,500
1878692,500
1878965,1000
1880539,900
1881556,900
1881586,300
1881801,300
1881846,800
1884398,500
1885385,1000
1885714,700
1885826,200
1886240,300
1886294,500
1886978,600
1887291,300
1887489,400
1887874,500
1888006,200
1890851,400
1891017,700
1891118,500
1891274,500
1891798,600
1892319,1000
1893225,200
1895196,200
1895457,1000
1896296,1000
1897001,400
1897447,600
1898110,600
1899076,300
1900616,600
1900780,400
1901357,400
1903198,900
1903249,500
1903288,300
1905865,200
1906604,700
1906804,300
1906993,400
1907058,else
1908767,700
1908852,900
1908986,800
1910270,400
1911333,400
1911641,200
1912357,700
1913540,200
1913864,200
1914231,400
1914381,400
1914461,300
1914590,else
1914630,700
1914759,300
1914787,1000
1917629,900
1918693,400
1918903,300
1919647,300
1919766,300
1919896,500
1920085,300
1921859,else
1922448,200
1922863,200
1923153,700
1924645,400
1925224,300
1925519,200
1928556,800
1928570,300
1928961,200
1929041,300
1929186,500
1929321,300
1929540,700
1931341,300
1931609,500
1932094,300
1932110,200
1932491,500
1934444,500
1934512,500
1934765,700
1934804,700
1935109,200
1935175,400
1935302,700
1935826,500
1936633,else
1936772,else
1937226,300
1937323,800
1937325,500
1937761,400
1939106,500
1939283,500
1940534,300
1940780,300
1941094,300
1941435,400
1941439,400
1941495,400
1942935,400
1944155,200
1944891,400
1945115,200
1947400,300
1948494,400
1948745,200
1950311,600
1950318,500
1950588,300
1950603,600
1952271,300
1953636,200
1953928,800
1954429,400
1954450,1000
1954495,500
1954653,600
1955844,400
1956346,500
1956467,600
1956677,500
1956726,300
1958765,400
1959024,200
1960045,600
1960358,600
1961288,300
1961361,700
1961937,300
1965103,500
1965712,500
1965766,200
1967045,200
1970017,600
1970574,400
1970697,400
1970915,400
1971200,600
1971239,300
1971540,700
1971635,300
1973889,300
1974700,100
1975069,500
1975168,1000
1975999,100
1976123,300
1977888,600
1978445,400
1979076,else
1979127,500
1979506,400
1979579,400
1979744,800
1979848,300
1980179,300
1981410,else
1981590,300
1981656,900
1981669,300
1983188,400
1983466,500
1983531,600
1984390,500
1984486,600
1985022,200
1987371,500
1987546,500
1987584,500
1987627,400
1987949,100
1988823,400
1989731,400
1989838,200
1989972,500
1992751,400
1994398,300
1994548,else
1997487,400
1997957,200
1998026,300
2000156,200
2000576,200
2000611,300
2003180,300
2003807,300
2006452,200
2008122,300
2008190,800
2008227,else
2010624,500
2010787,600
2010971,200
2011212,400
2011692,400
2012104,500
2012368,300
2012424,200
2012750,400
2013807,300
2014701,300
2015094,200
2015168,600
2015586,200
2016579,500
2017012,700
2017397,600
2019755,1000
2019927,400
2020881,400
2021742,200
2022126,500
2022728,400
2022920,400
2022938,600
2022958,600
2023357,100
2023577,400
2024991,200
2025779,400
2026434,600
2026869,600
2028178,300
2028272,200
2028291,300
2028391,200
2028432,300
2028625,300
2028677,400
2028925,else
2030736,700
2031495,400
2033224,500
2033846,200
2033866,900
2036105,else
2037508,700
2037632,500
2037951,600
2038278,800
2041041,300
2041143,300
2042764,400
2043049,600
2043060,100
2043329,500
2044392,800
2044873,200
2045097,500
2045727,1000
2046007,400
2046225,800
2046273,700
2046789,400
2048796,700
2049322,400
2050406,300
2050993,300
2051675,200
2053940,else
2054899,600
2055050,600
2055303,500
2055467,400
2055614,200
2055819,200
2056012,300
2056307,200
2057295,300
2057403,700
2057480,300
2057553,200
2057595,400
2060275,600
2060720,500
2060768,600
2061367,500
2061725,500
2061811,400
2062630,300
2063587,500
2065101,else
2065538,400
2065985,300
2066165,200
2067166,1000
2067688,400
2068054,else
2069051,200
2069059,700
2069359,300
2070290,700
2071265,500
2071420,400
2071446,500
2071464,400
2071839,400
2071873,300
2071941,300
2074653,400
2074985,300
2075377,600
2075453,else
2075471,400
2075526,600
2075600,800
2076101,500
2078687,300
2079686,300
2079765,600
2080709,500
2080861,700
2081177,200
2081394,300
2081408,600
2081850,500
2082328,200
2082670,400
2082694,500
2083547,400
2083749,500
2083791,1000
2083824,else
2084817,600
2085632,else
2086647,400
2087226,500
2087524,400
2087663,500
2087970,700
2088389,300
2088725,100
2089226,600
2089273,500
2089492,800
2089712,500
2089745,200
2091204,500
2091483,500
2092588,500
2092611,400
2093035,700
2093064,500
2093304,800
2093455,700
2094213,300
2095959,100
2096581,600
2096968,else
2098338,700
2098817,200
2100174,600
2100887,300
2101349,200
2101710,700
2101884,600
2102315,400
2102344,700
2102542,400
2102571,500
2102651,400
2103480,300
2104588,200
2104910,1000
2105163,700
2105180,400
2106241,300
2106662,300
2106706,300
2107372,300
2107696,400
2107883,1000
2107939,200
2108178,1000
2108237,700
2108424,else
2108635,400
2110145,500
2110493,else
2111172,300
2111336,300
2112142,300
2112344,300
2113431,600
2113934,600
2115611,400
2115773,700
2115784,500
2116059,400
2116940,100
2117705,900
2118102,200
2119216,300
2120619,600
2122613,300
2123079,400
2123731,800
2124536,200
2124910,800
2126376,100
2126576,900
2127016,else
2127382,200
2127713,400
2127767,else
2128464,400
2128761,300
2132248,else
2134047,600
2134052,200
2134294,else
2134697,600
2135116,500
2135489,600
2135754,500
2135766,300
2136293,300
2136511,300
2137111,200
2137714,200
2137796,800
2138787,200
2141470,800
2141635,400
2141667,400
2141975,600
2142092,300
2142130,200
2144033,1000
2144319,400
2145599,900
2145620,500
2145759,500
2148025,500
2149184,300
2149854,900
2149954,400
2150328,500
2150727,500
2150750,400
2151106,400
2151259,300
2151479,800
2151558,300
2153435,800
2154075,1000
2154567,600
2155219,400
2155345,500
2156111,200
2157550,300
2158171,400
2159193,300
2159898,800
2160591,500
2163602,300
2164135,400
2164631,500
2165107,800
2165933,100
2168268,400
2169106,else
2169765,400
2170035,200
2170618,200
2171809,600
2171821,300
2172139,100
2175827,800
2177004,1000
2178294,100
2181941,400
2182899,else
2183423,200
2185668,200
2185842,500
2186138,100
2186452,400
2186699,200
2187847,300
2188204,400
2189129,400
2189450,400
2189742,400
2191591,200
2191612,500
2193027,400
2193649,300
2193902,900
2193945,600
2194038,400
2194382,300
2196271,400
2197283,100
2197401,100
2197725,400
2198970,500
2201154,400
2201491,100
2201581,600
2202858,500
2203154,500
2203450,300
2203926,700
2206311,200
2208545,400
2208567,300
2209460,100
2209835,600
2210041,500
2210088,600
2210615,300
2210663,400
2210795,400
2211028,600
2213680,300
2214256,900
2214323,200
2214689,400
2214710,else
2214831,500
2214978,100
2216470,500
2217342,200
2217398,600
2217609,200
2219294,500
2220959,500
2221852,300
2222428,200
2222641,200
2223082,700
2223247,800
2223628,300
2224417,400
2224896,200
2227377,600
2228296,100
2228840,600
2230762,300
2230982,300
2231296,500
2231814,400
2232600,300
2232697,else
2234100,600
2236458,500
2237032,300
2237063,1000
2237851,500
2237981,800
2238300,500
2238389,500
2238435,500
2240196,500
2240661,300
2243180,400
2243266,500
2243321,500
2243548,400
2243699,300
2243769,300
2243962,200
2243984,500
2246112,500
2247803,500
2248069,900
2248580,500
2249464,600
2249878,200
2249928,500
2250170,400
2250372,500
2250790,200
2251009,300
2252844,100
2253397,300
2253500,200
2253949,600
2254388,300
2254428,300
2254469,800
2254541,300
2254582,500
2254817,100
2254851,900
2255005,600
2255340,500
2255501,200
2255549,300
2256519,400
2257064,900
2257080,300
2259331,400
2259719,500
2259813,500
2260029,400
2260042,600
2260274,500
2260595,300
2261018,700
2261367,else
2262357,400
2262868,100
2263248,400
2263265,300
2265827,300
2266468,else
2267006,else
2267177,400
2267692,else
2268632,800
2268845,500
2269104,700
2271504,300
2271792,200
2272080,600
2272739,400
2272872,200
2273019,600
2273613,700
2273733,400
2274084,500
2274268,600
2276065,300
2276383,300
2277707,500
2279335,400
2281142,300
2281147,100
2282085,400
2283001,200
2283143,600
2284454,500
2284484,300
2284809,400
2285355,400
2285440,200
2285444,300
2288762,600
2289119,800
2289612,500
2291507,400
2291575,400
2291943,500
2292275,500
2292366,500
2294594,200
2294663,600
2296024,else
2297029,500
2297147,600
2297192,300
2297259,300
2297951,100
2298373,600
2298759,500
2299633,200
2301258,500
2303436,200
2303583,600
2305025,200
2305170,300
2305890,900
2308802,else
2309363,400
2309559,400
2309873,400
2310008,300
2310445,500
2310542,400
2310594,400
2310791,400
2314392,300
2314398,500
2314553,else
2314589,400
2318126,400
2319588,400
2320028,200
2320581,200
2322189,500
2323502,300
2323714,600
2325144,500
2329047,400
2329807,200
2331148,300
2331154,300
2331929,500
2332284,300
2332880,600
2333141,800
2334411,500
2339096,300
2345266,400
2346089,800
2346106,600
2346296,900
2346335,600
2346416,300
2349715,else
2349737,200
2350883,600
2356082,400
2359340,400
2361020,400
2361323,600
2362306,500
2362357,600
2365645,500
2367089,500
2368021,600
2368214,300
2371632,600
2371794,500
2372740,200
2373238,600
2374228,700
2376206,900
2377514,300
2379865,400
2380403,600
2381302,700
2383233,700
2385344,300
2385779,else
2391204,400
2392051,400
2392296,400
2392301,400
2392814,200
2396867,300
2399434,600
2400010,300
2400614,800
2404708,700
2405505,300
2407196,600
2410200,600
2410620,300
2410819,400
2412916,100
2414157,700
2415563,300
2416016,200
2416104,600
2416191,500
2417098,400
2419438,600
2419574,500
2422991,800
2424199,200
2424342,200
2425222,500
2425871,200
2425980,500
2430828,100
2431607,else
2431784,300
2432545,300
2432622,400
2433591,300
2435198,else
2435408,1000
2435621,600
2435669,500
2438181,800
2440173,1000
2440846,400
2445856,600
2446430,600
2447138,200
2447298,300
2447460,400
2447467,600
