fid,id
"1251","742795"
"1252","744220"
"1253","744228"
"1254","745037"
"1255","746088"
"1256","746983"
"1257","746996"
"1258","747029"
"1259","747159"
"1260","747344"
"1261","747419"
"1262","747538"
"1263","749108"
"1264","749455"
"1265","749896"
"1266","749965"
"1267","751851"
"1268","752202"
"1269","752289"
"1270","752366"
"1271","752616"
"1272","752783"
"1273","753399"
"1274","753622"
"1275","753687"
"1276","753983"
"1277","754353"
"1278","755528"
"1279","755684"
"1280","756655"
"1281","756892"
"1282","756928"
"1283","757007"
"1284","757187"
"1285","760303"
"1286","761606"
"1287","762015"
"1288","762145"
"1289","763600"
"1290","764753"
"1291","765203"
"1292","765315"
"1293","765569"
"1294","766542"
"1295","766814"
"1296","766964"
"1297","767761"
"1298","767983"
"1299","769175"
"1300","769448"
"1301","770514"
"1302","770960"
"1303","772362"
"1304","772679"
"1305","773041"
"1306","773497"
"1307","774791"
"1308","774899"
"1309","775280"
"1310","775326"
"1311","776257"
"1312","777297"
"1313","777327"
"1314","778495"
"1315","779838"
"1316","780858"
"1317","781486"
"1318","782063"
"1319","782554"
"1320","783202"
"1321","783964"
"1322","784124"
"1323","784169"
"1324","784170"
"1325","785166"
"1326","785508"
"1327","785978"
"1328","786053"
"1329","786685"
"1330","786727"
"1331","786843"
"1332","786955"
"1333","788005"
"1334","788035"
"1335","788106"
"1336","789476"
"1337","789686"
"1338","790767"
"1339","791452"
"1340","792142"
"1341","792835"
"1342","793590"
"1343","793951"
"1344","794156"
"1345","794245"
"1346","794281"
"1347","794425"
"1348","794427"
"1349","794472"
"1350","794496"
"1351","794535"
"1352","794567"
"1353","795641"
"1354","795680"
"1355","796490"
"1356","796523"
"1357","797696"
"1358","797972"
"1359","798008"
"1360","798429"
"1361","799484"
"1362","799829"
"1363","799900"
"1364","799924"
"1365","799945"
"1366","800051"
"1367","801281"
"1368","801626"
"1369","802498"
"1370","802677"
"1371","803237"
"1372","803778"
"1373","804194"
"1374","804246"
"1375","804388"
"1376","804815"
"1377","804911"
"1378","805028"
"1379","805218"
"1380","805793"
"1381","806038"
"1382","806040"
"1383","807535"
"1384","807882"
"1385","808476"
"1386","808705"
"1387","808774"
"1388","808851"
"1389","810346"
"1390","811198"
"1391","811238"
"1392","811299"
"1393","811347"
"1394","811450"
"1395","812467"
"1396","812938"
"1397","813225"
"1398","813554"
"1399","813793"
"1400","814911"
"1401","815465"
"1402","816637"
"1403","816673"
"1404","817113"
"1405","818084"
"1406","818314"
"1407","818451"
"1408","818481"
"1409","818518"
"1410","819206"
"1411","819228"
"1412","819419"
"1413","819893"
"1414","820218"
"1415","820801"
"1416","820946"
"1417","821135"
"1418","822016"
"1419","823520"
"1420","823618"
"1421","823880"
"1422","824163"
"1423","824421"
"1424","825193"
"1425","825486"
"1426","825545"
